method,camera_frame,split,class_name,outcome,track_id,score,iou,source_mode
radar_confidence_gated,311,train,buoy,tp,b1,0.22039347887039185,0.6237674950988122,prediction_jsonl
radar_confidence_gated,311,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,311,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,311,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,311,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,311,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,311,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,312,train,boat,tp,boat,0.6369946599006653,0.6770371252730786,prediction_jsonl
radar_confidence_gated,312,train,buoy,tp,b1,0.18968909978866577,0.6316606982838661,prediction_jsonl
radar_confidence_gated,312,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,312,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,312,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,312,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,312,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,312,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,313,train,boat,tp,boat,0.6456933617591858,0.6781040486080834,prediction_jsonl
radar_confidence_gated,313,train,buoy,tp,b1,0.20068201422691345,0.6459627765146945,prediction_jsonl
radar_confidence_gated,313,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,313,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,313,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,313,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,313,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,313,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,314,train,boat,tp,boat,0.6515493392944336,0.6727271578009437,prediction_jsonl
radar_confidence_gated,314,train,buoy,tp,b1,0.1937415450811386,0.6645948431554272,prediction_jsonl
radar_confidence_gated,314,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,314,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,314,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,314,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,314,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,314,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,315,train,boat,tp,boat,0.647890567779541,0.6836539386499434,prediction_jsonl
radar_confidence_gated,315,train,buoy,tp,b1,0.18246617913246155,0.6416521789059982,prediction_jsonl
radar_confidence_gated,315,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,315,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,315,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,315,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,315,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,315,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,316,train,boat,tp,boat,0.6319733262062073,0.6940342996131089,prediction_jsonl
radar_confidence_gated,316,train,buoy,tp,b1,0.16097374260425568,0.6664084987291038,prediction_jsonl
radar_confidence_gated,316,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,316,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,316,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,316,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,316,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,316,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,317,train,boat,tp,boat,0.6464815735816956,0.6998226697026196,prediction_jsonl
radar_confidence_gated,317,train,buoy,tp,b1,0.1813061535358429,0.6359533061672814,prediction_jsonl
radar_confidence_gated,317,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,317,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,317,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,317,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,317,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,317,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,318,train,boat,tp,boat,0.6548672318458557,0.6954494527460107,prediction_jsonl
radar_confidence_gated,318,train,buoy,tp,b1,0.19241668283939362,0.6390142163245822,prediction_jsonl
radar_confidence_gated,318,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,318,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,318,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,318,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,318,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,318,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,319,train,boat,tp,boat,0.6478193402290344,0.708290849905166,prediction_jsonl
radar_confidence_gated,319,train,buoy,fn,b1,,,prediction_jsonl
radar_confidence_gated,319,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,319,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,319,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,319,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,319,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,319,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,320,train,boat,tp,boat,0.6602475643157959,0.6879838452442404,prediction_jsonl
radar_confidence_gated,320,train,buoy,tp,b1,0.19468781352043152,0.6682992968197656,prediction_jsonl
radar_confidence_gated,320,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,320,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,320,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,320,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,320,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,320,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,321,train,boat,tp,boat,0.6671173572540283,0.6938953965351506,prediction_jsonl
radar_confidence_gated,321,train,buoy,fn,b1,,,prediction_jsonl
radar_confidence_gated,321,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,321,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,321,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,321,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,321,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,321,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,322,train,boat,tp,boat,0.6600401997566223,0.7122680797996107,prediction_jsonl
radar_confidence_gated,322,train,buoy,tp,b1,0.18633374571800232,0.6328187071225662,prediction_jsonl
radar_confidence_gated,322,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,322,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,322,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,322,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,322,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,322,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,323,train,boat,tp,boat,0.6544786095619202,0.7071494855540135,prediction_jsonl
radar_confidence_gated,323,train,buoy,tp,b1,0.18326044082641602,0.6561009524475421,prediction_jsonl
radar_confidence_gated,323,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,323,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,323,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,323,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,323,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,323,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,324,train,boat,tp,boat,0.6538428664207458,0.7078421768320278,prediction_jsonl
radar_confidence_gated,324,train,buoy,tp,b1,0.18978601694107056,0.6384187565128955,prediction_jsonl
radar_confidence_gated,324,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,324,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,324,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,324,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,324,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,324,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,325,train,boat,tp,boat,0.6462859511375427,0.7080224164268264,prediction_jsonl
radar_confidence_gated,325,train,buoy,tp,b1,0.19286072254180908,0.6440442414411439,prediction_jsonl
radar_confidence_gated,325,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,325,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,325,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,325,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,325,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,325,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,326,train,boat,tp,boat,0.6405927538871765,0.7153843919727932,prediction_jsonl
radar_confidence_gated,326,train,buoy,tp,b1,0.20453259348869324,0.6374331379428901,prediction_jsonl
radar_confidence_gated,326,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,326,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,326,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,326,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,326,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,326,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,327,train,boat,tp,boat,0.6272469162940979,0.7187301631959347,prediction_jsonl
radar_confidence_gated,327,train,buoy,tp,b1,0.16860778629779816,0.6182202778739083,prediction_jsonl
radar_confidence_gated,327,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,327,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,327,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,327,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,327,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,327,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,328,train,boat,tp,boat,0.6401315927505493,0.6818309131808554,prediction_jsonl
radar_confidence_gated,328,train,buoy,tp,b1,0.21075807511806488,0.6211577449108248,prediction_jsonl
radar_confidence_gated,328,train,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,328,train,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,328,train,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,328,train,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,328,train,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,328,train,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,329,val,boat,tp,boat,0.6433009505271912,0.6917771160816164,prediction_jsonl
radar_confidence_gated,329,val,buoy,tp,b1,0.20490781962871552,0.6160424949221899,prediction_jsonl
radar_confidence_gated,329,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,329,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,329,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,329,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,329,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,329,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,330,val,boat,tp,boat,0.6316720247268677,0.6811535925648616,prediction_jsonl
radar_confidence_gated,330,val,buoy,tp,b1,0.20075048506259918,0.6308699364270096,prediction_jsonl
radar_confidence_gated,330,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,330,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,330,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,330,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,330,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,330,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,331,val,boat,tp,boat,0.6380431056022644,0.6694259309950064,prediction_jsonl
radar_confidence_gated,331,val,buoy,tp,b1,0.19519078731536865,0.6581671021786759,prediction_jsonl
radar_confidence_gated,331,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,331,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,331,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,331,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,331,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,331,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,332,val,boat,tp,boat,0.6350733041763306,0.6684465635501322,prediction_jsonl
radar_confidence_gated,332,val,buoy,tp,b1,0.1611500382423401,0.6736689577708563,prediction_jsonl
radar_confidence_gated,332,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,332,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,332,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,332,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,332,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,332,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,333,val,boat,tp,boat,0.6462421417236328,0.6870155911385122,prediction_jsonl
radar_confidence_gated,333,val,buoy,tp,b1,0.20258426666259766,0.6207162557792457,prediction_jsonl
radar_confidence_gated,333,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,333,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,333,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,333,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,333,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,333,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,334,val,boat,tp,boat,0.643887460231781,0.7025487944112521,prediction_jsonl
radar_confidence_gated,334,val,buoy,tp,b1,0.18064333498477936,0.6462589859806792,prediction_jsonl
radar_confidence_gated,334,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,334,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,334,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,334,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,334,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,334,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,335,val,boat,tp,boat,0.627227783203125,0.6613509954542699,prediction_jsonl
radar_confidence_gated,335,val,buoy,tp,b1,0.1953740119934082,0.6383557257326806,prediction_jsonl
radar_confidence_gated,335,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,335,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,335,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,335,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,335,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,335,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,336,val,boat,tp,boat,0.6225216388702393,0.6944347861863317,prediction_jsonl
radar_confidence_gated,336,val,buoy,tp,b1,0.18716764450073242,0.6627473060964639,prediction_jsonl
radar_confidence_gated,336,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,336,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,336,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,336,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,336,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,336,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,337,val,boat,tp,boat,0.640434741973877,0.6944364640428283,prediction_jsonl
radar_confidence_gated,337,val,buoy,tp,b1,0.1763966679573059,0.6453953458258447,prediction_jsonl
radar_confidence_gated,337,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,337,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,337,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,337,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,337,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,337,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,338,val,boat,tp,boat,0.6269800662994385,0.718365060333094,prediction_jsonl
radar_confidence_gated,338,val,buoy,tp,b1,0.18091441690921783,0.6284982244033277,prediction_jsonl
radar_confidence_gated,338,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,338,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,338,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,338,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,338,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,338,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,339,val,boat,tp,boat,0.6309612989425659,0.7009429244045976,prediction_jsonl
radar_confidence_gated,339,val,buoy,tp,b1,0.18598531186580658,0.6469920485816939,prediction_jsonl
radar_confidence_gated,339,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,339,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,339,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,339,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,339,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,339,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,340,val,boat,tp,boat,0.6486246585845947,0.7006786273810797,prediction_jsonl
radar_confidence_gated,340,val,buoy,tp,b1,0.21640118956565857,0.6283211351083403,prediction_jsonl
radar_confidence_gated,340,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,340,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,340,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,340,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,340,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,340,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,341,val,boat,tp,boat,0.6409432291984558,0.7111583481510403,prediction_jsonl
radar_confidence_gated,341,val,boat,fp,,0.2301325649023056,,prediction_jsonl
radar_confidence_gated,341,val,buoy,tp,b1,0.19135817885398865,0.6398923160194337,prediction_jsonl
radar_confidence_gated,341,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,341,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,341,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,341,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,341,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,341,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,342,val,boat,tp,boat,0.6474609971046448,0.6992670383610465,prediction_jsonl
radar_confidence_gated,342,val,buoy,tp,b1,0.1989295780658722,0.6256071763704746,prediction_jsonl
radar_confidence_gated,342,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,342,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,342,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,342,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,342,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,342,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,343,val,boat,tp,boat,0.6443118453025818,0.6908168351634841,prediction_jsonl
radar_confidence_gated,343,val,buoy,tp,b1,0.19306479394435883,0.654575151746581,prediction_jsonl
radar_confidence_gated,343,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,343,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,343,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,343,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,343,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,343,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,344,val,boat,tp,boat,0.6518509984016418,0.7029016948021936,prediction_jsonl
radar_confidence_gated,344,val,buoy,tp,b1,0.21523703634738922,0.6540679841186612,prediction_jsonl
radar_confidence_gated,344,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,344,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,344,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,344,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,344,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,344,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,345,val,boat,tp,boat,0.6500596404075623,0.7058475982568448,prediction_jsonl
radar_confidence_gated,345,val,buoy,tp,b1,0.2224176675081253,0.6352863170404447,prediction_jsonl
radar_confidence_gated,345,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,345,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,345,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,345,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,345,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,345,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,346,val,boat,tp,boat,0.6373231410980225,0.7106205461339294,prediction_jsonl
radar_confidence_gated,346,val,buoy,tp,b1,0.19121095538139343,0.6658869635926579,prediction_jsonl
radar_confidence_gated,346,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,346,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,346,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,346,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,346,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,346,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,347,val,boat,tp,boat,0.6381314992904663,0.6981134192638987,prediction_jsonl
radar_confidence_gated,347,val,buoy,tp,b1,0.19575537741184235,0.6411251775972274,prediction_jsonl
radar_confidence_gated,347,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,347,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,347,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,347,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,347,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,347,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,348,val,boat,tp,boat,0.6528914570808411,0.70449838125886,prediction_jsonl
radar_confidence_gated,348,val,buoy,tp,b1,0.1981278359889984,0.6480587204508178,prediction_jsonl
radar_confidence_gated,348,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,348,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,348,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,348,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,348,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,348,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,349,val,boat,tp,boat,0.6471701860427856,0.7195915050340737,prediction_jsonl
radar_confidence_gated,349,val,buoy,tp,b1,0.2442779392004013,0.6160644819732013,prediction_jsonl
radar_confidence_gated,349,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,349,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,349,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,349,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,349,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,349,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,350,val,boat,tp,boat,0.6510363221168518,0.7138215180478658,prediction_jsonl
radar_confidence_gated,350,val,buoy,tp,b1,0.21186915040016174,0.630405164135663,prediction_jsonl
radar_confidence_gated,350,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,350,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,350,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,350,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,350,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,350,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,351,val,boat,tp,boat,0.6292098164558411,0.7270703105003049,prediction_jsonl
radar_confidence_gated,351,val,buoy,tp,b1,0.20359204709529877,0.6414138441078044,prediction_jsonl
radar_confidence_gated,351,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,351,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,351,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,351,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,351,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,351,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,352,val,boat,tp,boat,0.6458708643913269,0.6916926177709438,prediction_jsonl
radar_confidence_gated,352,val,buoy,tp,b1,0.20620889961719513,0.6510844197083742,prediction_jsonl
radar_confidence_gated,352,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,352,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,352,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,352,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,352,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,352,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,353,val,boat,tp,boat,0.6440627574920654,0.6793800976034534,prediction_jsonl
radar_confidence_gated,353,val,buoy,tp,b1,0.1788160502910614,0.6499392071338997,prediction_jsonl
radar_confidence_gated,353,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,353,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,353,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,353,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,353,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,353,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,354,val,boat,tp,boat,0.6491811275482178,0.6935955560547271,prediction_jsonl
radar_confidence_gated,354,val,buoy,tp,b1,0.19813258945941925,0.6696773046159865,prediction_jsonl
radar_confidence_gated,354,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,354,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,354,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,354,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,354,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,354,val,buoy,fn,b8,,,prediction_jsonl
radar_confidence_gated,355,val,boat,tp,boat,0.6449766159057617,0.700842009087831,prediction_jsonl
radar_confidence_gated,355,val,buoy,tp,b1,0.20783154666423798,0.6579003153550989,prediction_jsonl
radar_confidence_gated,355,val,buoy,fn,b3,,,prediction_jsonl
radar_confidence_gated,355,val,buoy,fn,b4,,,prediction_jsonl
radar_confidence_gated,355,val,buoy,fn,b5,,,prediction_jsonl
radar_confidence_gated,355,val,buoy,fn,b6,,,prediction_jsonl
radar_confidence_gated,355,val,buoy,fn,b7,,,prediction_jsonl
radar_confidence_gated,355,val,buoy,fn,b8,,,prediction_jsonl
