method,camera_frame,window_frames,rolling_precision,rolling_recall,rolling_f1,cumulative_fp,source_mode,detail_available
radar_bounded_crops,395,15,0.7894736842105263,0.25,0.379746835443038,285,prediction_jsonl,True
radar_bounded_crops,396,15,0.7894736842105263,0.25,0.379746835443038,285,prediction_jsonl,True
radar_bounded_crops,397,15,0.7894736842105263,0.25,0.379746835443038,285,prediction_jsonl,True
radar_bounded_crops,398,15,0.7894736842105263,0.25,0.379746835443038,286,prediction_jsonl,True
radar_bounded_crops,399,15,0.7317073170731707,0.25,0.37267080745341613,289,prediction_jsonl,True
radar_bounded_crops,400,15,0.6976744186046512,0.25,0.36809815950920244,292,prediction_jsonl,True
radar_bounded_crops,401,15,0.6521739130434783,0.25,0.3614457831325301,296,prediction_jsonl,True
radar_bounded_crops,402,15,0.6122448979591837,0.25,0.35502958579881655,299,prediction_jsonl,True
radar_bounded_crops,403,15,0.6,0.25,0.35294117647058826,300,prediction_jsonl,True
radar_bounded_crops,404,15,0.5769230769230769,0.25,0.3488372093023256,302,prediction_jsonl,True
radar_bounded_crops,405,15,0.5454545454545454,0.25,0.34285714285714286,305,prediction_jsonl,True
radar_bounded_crops,406,15,0.5172413793103449,0.25,0.33707865168539325,309,prediction_jsonl,True
radar_bounded_crops,407,15,0.5,0.25,0.3333333333333333,313,prediction_jsonl,True
radar_bounded_crops,408,15,0.4838709677419355,0.25,0.32967032967032966,317,prediction_jsonl,True
radar_bounded_crops,409,15,0.47619047619047616,0.25,0.32786885245901637,318,prediction_jsonl,True
radar_bounded_crops,410,15,0.46875,0.25,0.32608695652173914,319,prediction_jsonl,True
radar_bounded_crops,411,15,0.46153846153846156,0.25,0.32432432432432434,320,prediction_jsonl,True
radar_bounded_crops,412,15,0.45454545454545453,0.25,0.3225806451612903,321,prediction_jsonl,True
radar_bounded_crops,413,15,0.44776119402985076,0.25,0.32085561497326204,323,prediction_jsonl,True
radar_bounded_crops,414,15,0.46153846153846156,0.25,0.32432432432432434,324,prediction_jsonl,True
radar_bounded_crops,415,15,0.47619047619047616,0.25,0.32786885245901637,325,prediction_jsonl,True
radar_bounded_crops,416,15,0.5,0.25,0.3333333333333333,326,prediction_jsonl,True
radar_bounded_crops,417,15,0.5084745762711864,0.25,0.33519553072625696,328,prediction_jsonl,True
radar_bounded_crops,418,15,0.5084745762711864,0.25,0.33519553072625696,329,prediction_jsonl,True
radar_confidence_gated,119,1,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,120,2,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,121,3,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,122,4,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,123,5,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,124,6,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,125,7,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,126,8,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,127,9,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,128,10,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,129,11,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,130,12,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,131,13,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,132,14,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,133,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,134,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,135,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,136,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,137,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,138,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,139,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,140,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,141,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,142,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,143,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,144,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,145,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,146,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,147,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,148,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,149,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,150,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,151,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,152,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,153,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,154,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,155,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,156,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,157,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,158,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,159,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,160,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,161,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,162,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,163,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,164,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,165,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,166,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,167,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,168,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,169,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,170,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,171,15,1.0,0.2222222222222222,0.3636363636363636,0,prediction_jsonl,True
radar_confidence_gated,172,15,1.0,0.21481481481481482,0.3536585365853659,0,prediction_jsonl,True
radar_confidence_gated,173,15,1.0,0.21481481481481482,0.3536585365853659,0,prediction_jsonl,True
radar_confidence_gated,174,15,1.0,0.21481481481481482,0.3536585365853659,0,prediction_jsonl,True
radar_confidence_gated,175,15,1.0,0.21481481481481482,0.3536585365853659,0,prediction_jsonl,True
radar_confidence_gated,176,15,1.0,0.21481481481481482,0.3536585365853659,0,prediction_jsonl,True
radar_confidence_gated,177,15,1.0,0.21481481481481482,0.3536585365853659,0,prediction_jsonl,True
radar_confidence_gated,178,15,1.0,0.21481481481481482,0.3536585365853659,0,prediction_jsonl,True
radar_confidence_gated,179,15,1.0,0.21481481481481482,0.3536585365853659,0,prediction_jsonl,True
radar_confidence_gated,180,15,1.0,0.21481481481481482,0.3536585365853659,0,prediction_jsonl,True
radar_confidence_gated,181,15,1.0,0.21481481481481482,0.3536585365853659,0,prediction_jsonl,True
radar_confidence_gated,182,15,1.0,0.21481481481481482,0.3536585365853659,0,prediction_jsonl,True
radar_confidence_gated,183,15,1.0,0.2074074074074074,0.3435582822085889,0,prediction_jsonl,True
radar_confidence_gated,184,15,1.0,0.2074074074074074,0.3435582822085889,0,prediction_jsonl,True
radar_confidence_gated,185,15,1.0,0.2074074074074074,0.3435582822085889,0,prediction_jsonl,True
radar_confidence_gated,186,15,1.0,0.2074074074074074,0.3435582822085889,0,prediction_jsonl,True
radar_confidence_gated,187,15,1.0,0.21481481481481482,0.3536585365853659,0,prediction_jsonl,True
radar_confidence_gated,188,15,1.0,0.21481481481481482,0.3536585365853659,0,prediction_jsonl,True
radar_confidence_gated,189,15,1.0,0.21481481481481482,0.3536585365853659,0,prediction_jsonl,True
radar_confidence_gated,190,15,1.0,0.21481481481481482,0.3536585365853659,0,prediction_jsonl,True
radar_confidence_gated,191,15,1.0,0.2074074074074074,0.3435582822085889,0,prediction_jsonl,True
radar_confidence_gated,192,15,1.0,0.2074074074074074,0.3435582822085889,0,prediction_jsonl,True
radar_confidence_gated,193,15,1.0,0.2074074074074074,0.3435582822085889,0,prediction_jsonl,True
radar_confidence_gated,194,15,1.0,0.2074074074074074,0.3435582822085889,0,prediction_jsonl,True
radar_confidence_gated,195,15,1.0,0.2,0.33333333333333337,0,prediction_jsonl,True
radar_confidence_gated,196,15,1.0,0.2,0.33333333333333337,0,prediction_jsonl,True
radar_confidence_gated,197,15,1.0,0.2,0.33333333333333337,0,prediction_jsonl,True
radar_confidence_gated,198,15,1.0,0.2,0.33333333333333337,0,prediction_jsonl,True
radar_confidence_gated,199,15,1.0,0.1925925925925926,0.32298136645962733,0,prediction_jsonl,True
radar_confidence_gated,200,15,1.0,0.1925925925925926,0.32298136645962733,0,prediction_jsonl,True
radar_confidence_gated,201,15,1.0,0.1925925925925926,0.32298136645962733,0,prediction_jsonl,True
radar_confidence_gated,202,15,1.0,0.1925925925925926,0.32298136645962733,0,prediction_jsonl,True
radar_confidence_gated,203,15,1.0,0.1925925925925926,0.32298136645962733,0,prediction_jsonl,True
radar_confidence_gated,204,15,1.0,0.1925925925925926,0.32298136645962733,0,prediction_jsonl,True
radar_confidence_gated,205,15,1.0,0.1925925925925926,0.32298136645962733,0,prediction_jsonl,True
radar_confidence_gated,206,15,1.0,0.2,0.33333333333333337,0,prediction_jsonl,True
radar_confidence_gated,207,15,1.0,0.2,0.33333333333333337,0,prediction_jsonl,True
radar_confidence_gated,208,15,1.0,0.2,0.33333333333333337,0,prediction_jsonl,True
radar_confidence_gated,209,15,1.0,0.2,0.33333333333333337,0,prediction_jsonl,True
radar_confidence_gated,210,15,1.0,0.2074074074074074,0.3435582822085889,0,prediction_jsonl,True
radar_confidence_gated,211,15,1.0,0.208955223880597,0.345679012345679,0,prediction_jsonl,True
radar_confidence_gated,212,15,1.0,0.21052631578947367,0.34782608695652173,0,prediction_jsonl,True
radar_confidence_gated,213,15,1.0,0.2196969696969697,0.36024844720496896,0,prediction_jsonl,True
radar_confidence_gated,214,15,1.0,0.22900763358778625,0.37267080745341613,0,prediction_jsonl,True
radar_confidence_gated,215,15,1.0,0.2230769230769231,0.36477987421383645,0,prediction_jsonl,True
radar_confidence_gated,216,15,1.0,0.21705426356589147,0.356687898089172,0,prediction_jsonl,True
radar_confidence_gated,217,15,1.0,0.21875,0.358974358974359,0,prediction_jsonl,True
radar_confidence_gated,218,15,1.0,0.2125984251968504,0.35064935064935066,0,prediction_jsonl,True
radar_confidence_gated,219,15,1.0,0.21428571428571427,0.35294117647058826,0,prediction_jsonl,True
radar_confidence_gated,220,15,1.0,0.208,0.3443708609271523,0,prediction_jsonl,True
radar_confidence_gated,221,15,1.0,0.20967741935483872,0.3466666666666667,0,prediction_jsonl,True
radar_confidence_gated,222,15,1.0,0.21138211382113822,0.348993288590604,0,prediction_jsonl,True
radar_confidence_gated,223,15,1.0,0.21311475409836064,0.3513513513513513,0,prediction_jsonl,True
radar_confidence_gated,224,15,1.0,0.21487603305785125,0.35374149659863946,0,prediction_jsonl,True
radar_confidence_gated,225,15,1.0,0.21666666666666667,0.3561643835616438,0,prediction_jsonl,True
radar_confidence_gated,226,15,1.0,0.21666666666666667,0.3561643835616438,0,prediction_jsonl,True
radar_confidence_gated,227,15,1.0,0.21666666666666667,0.3561643835616438,0,prediction_jsonl,True
radar_confidence_gated,228,15,1.0,0.21666666666666667,0.3561643835616438,0,prediction_jsonl,True
radar_confidence_gated,229,15,1.0,0.21666666666666667,0.3561643835616438,0,prediction_jsonl,True
radar_confidence_gated,230,15,1.0,0.225,0.36734693877551017,0,prediction_jsonl,True
radar_confidence_gated,231,15,1.0,0.23333333333333334,0.37837837837837834,0,prediction_jsonl,True
radar_confidence_gated,232,15,1.0,0.23333333333333334,0.37837837837837834,0,prediction_jsonl,True
radar_confidence_gated,233,15,1.0,0.24166666666666667,0.38926174496644295,0,prediction_jsonl,True
radar_confidence_gated,234,15,1.0,0.23333333333333334,0.37837837837837834,0,prediction_jsonl,True
radar_confidence_gated,235,15,1.0,0.24166666666666667,0.38926174496644295,0,prediction_jsonl,True
radar_confidence_gated,236,15,1.0,0.24166666666666667,0.38926174496644295,0,prediction_jsonl,True
radar_confidence_gated,237,15,1.0,0.23333333333333334,0.37837837837837834,0,prediction_jsonl,True
radar_confidence_gated,238,15,1.0,0.23333333333333334,0.37837837837837834,0,prediction_jsonl,True
radar_confidence_gated,239,15,1.0,0.225,0.36734693877551017,0,prediction_jsonl,True
radar_confidence_gated,240,15,1.0,0.225,0.36734693877551017,0,prediction_jsonl,True
radar_confidence_gated,241,15,1.0,0.225,0.36734693877551017,0,prediction_jsonl,True
radar_confidence_gated,242,15,1.0,0.225,0.36734693877551017,0,prediction_jsonl,True
radar_confidence_gated,243,15,1.0,0.225,0.36734693877551017,0,prediction_jsonl,True
radar_confidence_gated,244,15,1.0,0.225,0.36734693877551017,0,prediction_jsonl,True
radar_confidence_gated,245,15,1.0,0.225,0.36734693877551017,0,prediction_jsonl,True
radar_confidence_gated,246,15,1.0,0.225,0.36734693877551017,0,prediction_jsonl,True
radar_confidence_gated,247,15,1.0,0.225,0.36734693877551017,0,prediction_jsonl,True
radar_confidence_gated,248,15,1.0,0.225,0.36734693877551017,0,prediction_jsonl,True
radar_confidence_gated,249,15,0.9655172413793104,0.23333333333333334,0.3758389261744967,1,prediction_jsonl,True
radar_confidence_gated,250,15,0.9655172413793104,0.23333333333333334,0.3758389261744967,1,prediction_jsonl,True
radar_confidence_gated,251,15,0.9655172413793104,0.23333333333333334,0.3758389261744967,1,prediction_jsonl,True
radar_confidence_gated,252,15,0.9666666666666667,0.24166666666666667,0.38666666666666666,1,prediction_jsonl,True
radar_confidence_gated,253,15,0.9666666666666667,0.24166666666666667,0.38666666666666666,1,prediction_jsonl,True
radar_confidence_gated,254,15,0.967741935483871,0.25,0.3973509933774834,1,prediction_jsonl,True
radar_confidence_gated,255,15,0.967741935483871,0.25,0.3973509933774834,1,prediction_jsonl,True
radar_confidence_gated,256,15,0.967741935483871,0.25,0.3973509933774834,1,prediction_jsonl,True
radar_confidence_gated,257,15,0.967741935483871,0.25,0.3973509933774834,1,prediction_jsonl,True
radar_confidence_gated,258,15,0.967741935483871,0.25,0.3973509933774834,1,prediction_jsonl,True
radar_confidence_gated,259,15,0.967741935483871,0.25,0.3973509933774834,1,prediction_jsonl,True
radar_confidence_gated,260,15,0.967741935483871,0.25,0.3973509933774834,1,prediction_jsonl,True
radar_confidence_gated,261,15,0.967741935483871,0.25,0.3973509933774834,1,prediction_jsonl,True
radar_confidence_gated,262,15,0.967741935483871,0.25,0.3973509933774834,1,prediction_jsonl,True
radar_confidence_gated,263,15,0.967741935483871,0.25,0.3973509933774834,1,prediction_jsonl,True
radar_confidence_gated,264,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,265,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,266,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,267,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,268,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,269,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,270,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,271,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,272,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,273,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,274,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,275,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,276,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,277,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,278,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,279,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,280,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,281,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,282,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,283,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,284,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,285,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,286,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,287,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,288,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,289,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,290,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,291,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,292,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,293,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,294,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,295,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,296,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,297,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,298,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,299,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,300,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,301,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,302,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,303,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,304,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,305,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,306,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,307,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,308,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,309,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,310,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,311,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,312,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,313,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,314,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,315,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,316,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,317,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,318,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,319,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,320,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,321,15,1.0,0.23333333333333334,0.37837837837837834,1,prediction_jsonl,True
radar_confidence_gated,322,15,1.0,0.23333333333333334,0.37837837837837834,1,prediction_jsonl,True
radar_confidence_gated,323,15,1.0,0.23333333333333334,0.37837837837837834,1,prediction_jsonl,True
radar_confidence_gated,324,15,1.0,0.23333333333333334,0.37837837837837834,1,prediction_jsonl,True
radar_confidence_gated,325,15,1.0,0.23333333333333334,0.37837837837837834,1,prediction_jsonl,True
radar_confidence_gated,326,15,1.0,0.23333333333333334,0.37837837837837834,1,prediction_jsonl,True
radar_confidence_gated,327,15,1.0,0.23333333333333334,0.37837837837837834,1,prediction_jsonl,True
radar_confidence_gated,328,15,1.0,0.23333333333333334,0.37837837837837834,1,prediction_jsonl,True
radar_confidence_gated,329,15,1.0,0.23333333333333334,0.37837837837837834,1,prediction_jsonl,True
radar_confidence_gated,330,15,1.0,0.23333333333333334,0.37837837837837834,1,prediction_jsonl,True
radar_confidence_gated,331,15,1.0,0.23333333333333334,0.37837837837837834,1,prediction_jsonl,True
radar_confidence_gated,332,15,1.0,0.23333333333333334,0.37837837837837834,1,prediction_jsonl,True
radar_confidence_gated,333,15,1.0,0.23333333333333334,0.37837837837837834,1,prediction_jsonl,True
radar_confidence_gated,334,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,335,15,1.0,0.24166666666666667,0.38926174496644295,1,prediction_jsonl,True
radar_confidence_gated,336,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,337,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,338,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,339,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,340,15,1.0,0.25,0.4,1,prediction_jsonl,True
radar_confidence_gated,341,15,0.967741935483871,0.25,0.3973509933774834,2,prediction_jsonl,True
radar_confidence_gated,342,15,0.967741935483871,0.25,0.3973509933774834,2,prediction_jsonl,True
radar_confidence_gated,343,15,0.967741935483871,0.25,0.3973509933774834,2,prediction_jsonl,True
radar_confidence_gated,344,15,0.967741935483871,0.25,0.3973509933774834,2,prediction_jsonl,True
radar_confidence_gated,345,15,0.967741935483871,0.25,0.3973509933774834,2,prediction_jsonl,True
radar_confidence_gated,346,15,0.967741935483871,0.25,0.3973509933774834,2,prediction_jsonl,True
radar_confidence_gated,347,15,0.967741935483871,0.25,0.3973509933774834,2,prediction_jsonl,True
radar_confidence_gated,348,15,0.967741935483871,0.25,0.3973509933774834,2,prediction_jsonl,True
radar_confidence_gated,349,15,0.967741935483871,0.25,0.3973509933774834,2,prediction_jsonl,True
radar_confidence_gated,350,15,0.967741935483871,0.25,0.3973509933774834,2,prediction_jsonl,True
radar_confidence_gated,351,15,0.967741935483871,0.25,0.3973509933774834,2,prediction_jsonl,True
radar_confidence_gated,352,15,0.967741935483871,0.25,0.3973509933774834,2,prediction_jsonl,True
radar_confidence_gated,353,15,0.967741935483871,0.25,0.3973509933774834,2,prediction_jsonl,True
radar_confidence_gated,354,15,0.967741935483871,0.25,0.3973509933774834,2,prediction_jsonl,True
radar_confidence_gated,355,15,0.967741935483871,0.25,0.3973509933774834,2,prediction_jsonl,True
radar_confidence_gated,356,15,1.0,0.25,0.4,2,prediction_jsonl,True
radar_confidence_gated,357,15,1.0,0.25,0.4,2,prediction_jsonl,True
radar_confidence_gated,358,15,1.0,0.25,0.4,2,prediction_jsonl,True
radar_confidence_gated,359,15,1.0,0.25,0.4,2,prediction_jsonl,True
radar_confidence_gated,360,15,1.0,0.25,0.4,2,prediction_jsonl,True
radar_confidence_gated,361,15,0.967741935483871,0.25,0.3973509933774834,3,prediction_jsonl,True
radar_confidence_gated,362,15,0.967741935483871,0.25,0.3973509933774834,3,prediction_jsonl,True
radar_confidence_gated,363,15,0.967741935483871,0.25,0.3973509933774834,3,prediction_jsonl,True
radar_confidence_gated,364,15,0.967741935483871,0.25,0.3973509933774834,3,prediction_jsonl,True
radar_confidence_gated,365,15,0.967741935483871,0.25,0.3973509933774834,3,prediction_jsonl,True
radar_confidence_gated,366,15,0.967741935483871,0.25,0.3973509933774834,3,prediction_jsonl,True
radar_confidence_gated,367,15,0.967741935483871,0.25,0.3973509933774834,3,prediction_jsonl,True
radar_confidence_gated,368,15,0.967741935483871,0.25,0.3973509933774834,3,prediction_jsonl,True
radar_confidence_gated,369,15,0.967741935483871,0.25,0.3973509933774834,3,prediction_jsonl,True
radar_confidence_gated,370,15,0.967741935483871,0.25,0.3973509933774834,3,prediction_jsonl,True
radar_confidence_gated,371,15,0.967741935483871,0.25,0.3973509933774834,3,prediction_jsonl,True
radar_confidence_gated,372,15,0.967741935483871,0.25,0.3973509933774834,3,prediction_jsonl,True
radar_confidence_gated,373,15,0.967741935483871,0.25,0.3973509933774834,3,prediction_jsonl,True
radar_confidence_gated,374,15,0.967741935483871,0.25,0.3973509933774834,3,prediction_jsonl,True
radar_confidence_gated,375,15,0.967741935483871,0.25,0.3973509933774834,3,prediction_jsonl,True
radar_confidence_gated,376,15,1.0,0.25,0.4,3,prediction_jsonl,True
radar_confidence_gated,377,15,1.0,0.25,0.4,3,prediction_jsonl,True
radar_confidence_gated,378,15,1.0,0.25,0.4,3,prediction_jsonl,True
radar_confidence_gated,379,15,1.0,0.25,0.4,3,prediction_jsonl,True
radar_confidence_gated,380,15,1.0,0.25,0.4,3,prediction_jsonl,True
radar_confidence_gated,381,15,1.0,0.25,0.4,3,prediction_jsonl,True
radar_confidence_gated,382,15,1.0,0.25,0.4,3,prediction_jsonl,True
radar_confidence_gated,383,15,1.0,0.25,0.4,3,prediction_jsonl,True
radar_confidence_gated,384,15,1.0,0.25,0.4,3,prediction_jsonl,True
radar_confidence_gated,385,15,1.0,0.25,0.4,3,prediction_jsonl,True
radar_confidence_gated,386,15,1.0,0.25,0.4,3,prediction_jsonl,True
radar_confidence_gated,387,15,1.0,0.25,0.4,3,prediction_jsonl,True
radar_confidence_gated,388,15,1.0,0.25,0.4,3,prediction_jsonl,True
radar_confidence_gated,389,15,1.0,0.25,0.4,3,prediction_jsonl,True
radar_confidence_gated,390,15,1.0,0.24166666666666667,0.38926174496644295,3,prediction_jsonl,True
radar_confidence_gated,391,15,1.0,0.23333333333333334,0.37837837837837834,3,prediction_jsonl,True
radar_confidence_gated,392,15,1.0,0.225,0.36734693877551017,3,prediction_jsonl,True
radar_confidence_gated,393,15,1.0,0.225,0.36734693877551017,3,prediction_jsonl,True
radar_confidence_gated,394,15,0.9642857142857143,0.225,0.36486486486486486,4,prediction_jsonl,True
